,word,mean_sim_score
0,brother,0.4795917570590973
1,sister,0.4578860402107239
2,son,0.4601130485534668
3,daughter,0.48396047949790955
4,wife,0.47423094511032104
5,husband,0.4582868814468384
6,mother,0.4570126533508301
7,father,0.44353607296943665
