,word,mean_sim_score
0,brother,0.5269068479537964
1,male,0.4788253605365753
2,man,0.5540700554847717
3,boy,0.6154671311378479
4,son,0.4670545756816864
5,he,0.503503143787384
6,his,0.4280439019203186
7,him,0.5397766828536987
8,sister,0.4638685882091522
9,female,0.4702983498573303
10,woman,0.5409574508666992
11,girl,0.5648894906044006
12,daughter,0.5486514568328857
13,she,0.48654747009277344
14,hers,0.570120632648468
15,her,0.48874056339263916
