,ethnicity_word,w2v_sim,w2v_un_normalized_sim,glove_wk_sim,glove_wk_un_normalized_sim,glove_twitter_sim,glove_twitter_un_normalized_sim,ud_sim,ud_sim_un_normalized,chan_sim,chan_sim_un_normalized,glove_cc_sim,glove_cc_un_normalized_sim,glove_cc_large_sim,glove_cc_large_un_normalized_sim,FastText_CC_sim,FastText_CC_un_normalized_sim,FastText_CC_subwords_sim,FastText_CC_subwords_sim_un_normalized,FastText_wiki_sim,FastText_wiki_sim_un_normalized,FastText_wiki_subwords_sim,FastText_wiki_subwords_un_normalized_sim,SSWE_sim,SSWE_un_normalized_sim,Debias_w2v_sim,Debias_w2v_un_normalized_sim,P_DESIP_sim,P_DESIP_sim_un_normalized,U_DESIP_sim,U_DESIP_sim_un_normalized
10,female,0.4921777844429016,0.3710737824440002,0.6261849999427795,0.1591887772083282,0.6702178120613098,0.4681971371173858,0.93108731508255,0.4982892572879791,0.6771262884140015,0.3967133164405823,0.5877599120140076,0.4284773170948028,0.3564466834068298,0.348673015832901,0.3540713191032409,0.3812181353569031,0.5280290842056274,0.5291560292243958,0.6320754289627075,0.5418027639389038,0.9152449369430542,0.6018548011779785,0.7572105526924133,0.4149925112724304,0.4861587285995483,0.3674358427524566,0.520407497882843,0.08539380133152,0.5208872556686401,0.0845328718423843
11,girl,0.5701360106468201,0.4043920636177063,0.7031027674674988,0.214848518371582,0.8156102299690247,0.5424749255180359,0.4712759256362915,0.3785819113254547,1.0,0.6419357061386108,0.7772682905197144,0.574328601360321,0.6532307267189026,0.5095258355140686,0.6926270127296448,0.5011173486709595,0.8223019242286682,0.6326703429222107,1.0,0.6389123201370239,1.0,0.6331372261047363,0.6222378015518188,0.2841700315475464,0.4225346446037292,0.3410820662975311,0.4655447602272033,0.0513096936047077,0.4658492505550384,0.0503952875733375
12,wife,0.1140705570578575,0.209475889801979,0.260137528181076,-0.1056928485631942,0.7709107398986816,0.5196389555931091,0.4053303301334381,0.3614136278629303,0.9062831401824952,0.5707578063011169,0.6156110167503357,0.4499123394489288,0.3087426126003265,0.3228180706501007,0.2896157801151275,0.3583912551403045,0.4045042395591736,0.4857045412063598,0.4448533058166504,0.492387592792511,0.5232084393501282,0.4571572542190552,0.5686008334159851,0.2321823537349701,0.0584487989544868,0.1902737617492675,0.0977501645684242,-0.177186831831932,0.0975755676627159,-0.1780281513929367
13,sister,0.0431793890893459,0.1791779696941375,0.2446652799844741,-0.1168889626860618,0.5335062146186829,0.3983542323112488,0.3497520089149475,0.3469443619251251,0.9407699704170228,0.5969505310058594,0.470990240573883,0.3386079370975494,0.1938901245594024,0.2605696320533752,0.0285194106400012,0.2659241855144501,0.3345910608768463,0.4611116647720337,0.1331054717302322,0.4101052582263946,0.483355164527893,0.4424477219581604,0.6093671321868896,0.2716951072216034,0.0100480914115905,0.1702256649732589,0.0856193155050277,-0.1847232580184936,0.0856826454401016,-0.1854047924280166
14,daughter,0.1612916886806488,0.2296575605869293,0.3077895641326904,-0.071210578083992,0.6441317200660706,0.4548703134059906,0.1817439645528793,0.303205132484436,0.9140718579292296,0.5766733288764954,0.4406857788562774,0.3152847290039062,0.111713171005249,0.216030865907669,0.0672818720340728,0.2796518802642822,0.2781265079975128,0.4412495195865631,0.2288784831762313,0.4353834688663482,0.4073870778083801,0.4144085049629211,0.6215210556983948,0.2834752798080444,0.0398542769253253,0.1825717091560363,0.1248799264430999,-0.1603321582078933,0.1247783899307251,-0.1611554771661758
15,mother,0.2473262846469879,0.2664275765419006,0.3486880958080292,-0.0416152961552143,0.5873088240623474,0.4258407950401306,0.3320225179195404,0.342328667640686,0.7949938178062439,0.4862336218357086,0.4323330521583557,0.3088562190532684,0.163230612874031,0.243952602148056,0.1400858759880066,0.3054353594779968,0.4036257565021515,0.4853955209255218,0.4860787987709045,0.5032685995101929,0.6435568928718567,0.5015769004821777,0.5409308075904846,0.2053631246089935,0.0928393974900245,0.2045187205076217,0.1486718207597732,-0.1455511748790741,0.1487704068422317,-0.1462743133306503
16,non-binary,0.0,0.0,0.0,0.0,0.0,0.0,0.4514738917350769,0.3734266459941864,0.5560475587844849,0.3047541081905365,0.0,-0.0238800290971994,0.052041720598936,0.1836897730827331,0.1298930644989013,0.3018255829811096,0.0380906499922275,0.3568137586116791,0.0639561712741851,0.3918540775775909,0.5300431847572327,0.459679901599884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,african,0.4361550211906433,0.3471304178237915,0.1350044310092926,-0.1962424665689468,0.4294334352016449,0.3451857268810272,0.3041958212852478,0.3350842595100403,0.1384646147489547,-0.0123998904600739,0.2941108644008636,0.2024763524532318,0.4027200043201446,0.3737525045871734,0.4796496033668518,0.4256915748119354,0.404083251953125,0.4855564534664154,0.3448043465614319,0.4659807980060577,0.4876825213432312,0.4440449178218841,0.9718042016029358,0.622987687587738,0.4447104632854461,0.3502675294876098,0.2964486181735992,-0.0537431836128234,0.2833785712718963,-0.0627829805016517
19,asian,0.6282098889350891,0.4292120635509491,0.1513150036334991,-0.1844397038221359,0.7885004281997681,0.5286251306533813,0.460736483335495,0.3758380711078644,0.5347700119018555,0.2885938286781311,0.7575420141220093,0.5591466426849365,0.9727668762207032,0.6827099919319153,0.7027193307876587,0.5046915411949158,0.7291840314865112,0.5999149084091187,0.5591225028038025,0.5225476622581482,0.5174270272254944,0.4550233781337738,0.8694891929626465,0.5238187313079834,0.646364688873291,0.4337948858737945,0.3611833453178406,-0.0135260066017508,0.3485106825828552,-0.0223844889551401
20,black,0.2579247951507568,0.2709572315216064,0.3513554334640503,-0.0396851673722267,0.5171428918838501,0.3899945318698883,0.4872501790523529,0.3827406466007232,0.4036872088909149,0.1890365034341812,0.5497885346412659,0.3992534279823303,0.3258144855499267,0.3320707976818084,0.2688910365104675,0.3510515987873077,0.5554245114326477,0.5387927293777466,0.4094868004322052,0.4830529987812042,0.7838714122772217,0.5533658862113953,0.7135726809501648,0.3726964592933655,0.2716904878616333,0.2786007821559906,0.4883569478988647,0.0654820129275322,0.4755270481109619,0.0563980005681514
21,hispanic,0.3587479889392853,0.3140476942062378,0.3392188847064972,-0.0484674833714962,0.3838100433349609,0.3218777477741241,0.2150035202503204,0.3118639290332794,0.3047961890697479,0.1139288544654846,0.3125472366809845,0.2166655212640762,0.4527959525585174,0.400892972946167,0.4172409474849701,0.4035896062850952,0.4156267344951629,0.4896170198917389,0.4721910953521728,0.4996030926704407,0.5381877422332764,0.4626860022544861,0.7078041434288025,0.3671053051948547,0.3506009876728058,0.3112863600254059,0.4152436256408691,0.0200595464557409,0.4079106152057647,0.0144585678353905
22,latin,0.5626187324523926,0.4011792838573456,0.3098563551902771,-0.0697150006890297,0.3956501185894012,0.3279265761375427,0.1218146905303001,0.2876031398773193,0.0932576060295105,-0.0467345789074897,0.4898264110088348,0.3531047999858856,0.6992853879928589,0.5344868302345276,0.5896233916282654,0.4646387100219726,0.3993013501167297,0.4838743507862091,0.4353379607200622,0.4898761212825775,0.5277152061462402,0.4588206708431244,0.3737408220767975,0.0433140210807323,0.5904140472412109,0.4106195271015167,0.460725337266922,0.0483155809342861,0.4510948657989502,0.0412438064813613
23,mexican,0.467738538980484,0.3606287837028503,0.2072341740131378,-0.1439751088619232,0.545900285243988,0.4046860933303833,0.4491940140724182,0.372833102941513,0.3946597874164581,0.182180181145668,0.3597108125686645,0.2529640197753906,0.4469393789768219,0.3977187871932983,0.475302904844284,0.4241521954536438,0.5169371962547302,0.5252543091773987,0.3864457309246063,0.4769715666770935,0.4431374669075012,0.4276036918163299,0.3916204571723938,0.0606438666582107,0.4967403709888458,0.371818870306015,0.2810588181018829,-0.0633042827248573,0.2677487730979919,-0.0724774450063705
24,indian,0.4226462244987488,0.3413569331169128,0.2217137664556503,-0.1334972977638244,0.4526950120925903,0.3570695519447326,0.1303305625915527,0.2898201644420624,0.3545866012573242,0.1517446190118789,0.3915368616580963,0.2774582803249359,0.4418251812458038,0.3949469625949859,0.3833073079586029,0.3915720283985138,0.5390303730964661,0.533025860786438,0.21769979596138,0.4324329793453216,0.6228318810462952,0.4939274787902832,0.5776928067207336,0.2409946918487548,0.4300264120101928,0.3441852331161499,0.288133829832077,-0.0589088387787342,0.273777037858963,-0.0687383785843849
26,arab,0.5188491940498352,0.3824727833271026,0.1598351299762725,-0.178274318575859,0.2023016214370727,0.2291491031646728,0.0946565121412277,0.2805327773094177,0.38566654920578,0.1753498315811157,0.4142005145549774,0.294900894165039,0.643174409866333,0.5040754675865173,0.6357062458992004,0.4809589087963104,0.6884375214576721,0.5855817794799805,0.3232495784759521,0.4602916538715362,0.5264983177185059,0.4583715200424194,0.9033265113830566,0.5566155910491943,0.5425747036933899,0.3908039629459381,0.2487142831087112,-0.083398662507534,0.240309253334999,-0.0894969254732132
