,ethnicity_word,w2v_sim,w2v_un_normalized_sim,glove_wk_sim,glove_wk_un_normalized_sim,glove_twitter_sim,glove_twitter_un_normalized_sim,ud_sim,ud_sim_un_normalized,chan_sim,chan_sim_un_normalized,glove_cc_sim,glove_cc_un_normalized_sim,glove_cc_large_sim,glove_cc_large_un_normalized_sim,FastText_CC_sim,FastText_CC_un_normalized_sim,FastText_CC_subwords_sim,FastText_CC_subwords_sim_un_normalized,FastText_wiki_sim,FastText_wiki_sim_un_normalized,FastText_wiki_subwords_sim,FastText_wiki_subwords_un_normalized_sim,SSWE_sim,SSWE_un_normalized_sim,Debias_w2v_sim,Debias_w2v_un_normalized_sim,P_DESIP_sim,P_DESIP_sim_un_normalized,U_DESIP_sim,U_DESIP_sim_un_normalized
10,caucasian,0.4540064930915832,0.3236099779605865,0.7026212215423584,0.1339334547519683,0.5177796483039856,0.3356208205223083,0.1514714360237121,0.2863558232784271,0.3142638504505157,0.0587780587375164,0.412796288728714,0.2036588788032531,0.4887502193450928,0.3116712868213653,0.5299067497253418,0.3788876831531524,0.5187378525733948,0.4563655257225036,0.4092966616153717,0.4504435360431671,0.5809320211410522,0.4320000410079956,0.1121867671608924,-0.2325599491596222,0.4319075345993042,0.3212377727031708,0.5948656797409058,0.0780377984046936,0.5908816456794739,0.0758749842643737
12,european,0.4065384268760681,0.3059687316417694,0.0,-0.3189652860164642,0.3943104147911072,0.2829640805721283,0.1101274117827415,0.2765920460224151,0.0,-0.1527059823274612,0.2617333233356476,0.1181851923465728,0.3900150060653686,0.2724114060401916,0.487892210483551,0.3686275780200958,0.5184231400489807,0.4562721848487854,0.3781659305095672,0.44137904047966,0.5589662194252014,0.4224583804607391,0.4790214598178863,0.1430145651102066,0.4147414565086365,0.3151811361312866,0.1618088632822036,-0.1610815078020095,0.1419038474559784,-0.1719768494367599
13,norwegian,0.5699577927589417,0.3667026162147522,0.223498523235321,-0.1749016046524047,0.236672043800354,0.2157350033521652,0.0074146343395113,0.2523354589939117,0.2594686448574066,0.0219035930931568,0.1837048977613449,0.0740355551242828,0.3246406316757202,0.2464167177677154,0.3162390291690826,0.3267092406749725,0.3194229900836944,0.3972513377666473,0.2297476679086685,0.3981633186340332,0.5071873068809509,0.3999663591384887,0.4699947535991668,0.1337727904319763,0.5968837141990662,0.3794456124305725,0.3992018103599548,-0.0300011485815048,0.3829615116119385,-0.0389043651521205
14,canadian,0.5986056923866272,0.3773494660854339,0.0042422865517437,-0.3162307739257812,0.5140995979309082,0.3340513706207275,0.2504567801952362,0.3097321391105652,0.3358790576457977,0.0733240246772766,0.2282180935144424,0.0992217808961868,0.2148098796606063,0.2027449309825897,0.3574442267417907,0.336771696805954,0.5109655857086182,0.4540603756904602,0.3560549616813659,0.4349408745765686,0.6299738883972168,0.4533031284809112,0.6547788381576538,0.3229593932628631,0.6303069591522217,0.3912381827831268,0.2912664413452148,-0.0895994156599044,0.2682977318763733,-0.1022028848528862
15,german,0.5422117114067078,0.3563909530639648,0.1927557438611984,-0.1947179287672042,0.355289101600647,0.2663224041461944,0.2220745682716369,0.3030294179916382,0.03975485637784,-0.1259529292583465,0.3354107439517975,0.1598729938268661,0.381430059671402,0.2689977884292602,0.4503121972084045,0.3594503998756408,0.6574533581733704,0.4975067377090454,0.4105406403541565,0.4508057534694671,0.7419154047966003,0.501928985118866,0.6060884594917297,0.2731089293956756,0.5680902004241943,0.3692865073680877,0.2833817601203918,-0.0939530804753303,0.263174831867218,-0.1050309240818023
16,australian,0.6424529552459717,0.3936450481414795,0.0299406349658966,-0.29966601729393,0.3415298163890838,0.260454386472702,0.1827022433280944,0.2937312722206116,0.2455981820821762,0.0125694526359438,0.1117463856935501,0.0333203487098217,0.2674823701381683,0.2236889898777008,0.4108059406280517,0.3498028218746185,0.4520900547504425,0.4365986585617065,0.2233574241399765,0.3963026404380798,0.5456129312515259,0.4166578948497772,0.616338849067688,0.2836034893989563,0.6608312129974365,0.4020079374313354,0.3533771932125091,-0.05530396848917,0.3309345543384552,-0.0676251202821731
17,english,0.7212899923324585,0.4229443669319153,0.2064435482025146,-0.1858949810266494,0.4662923812866211,0.3136627078056335,0.3628155887126922,0.3362667262554168,0.2752128541469574,0.0324986651539802,0.2887199223041534,0.1334546208381652,0.1599219590425491,0.1809199601411819,0.2620816230773926,0.3134838044643402,0.3822433352470398,0.4158830344676971,0.5310348868370056,0.4858906865119934,0.7479634881019592,0.5045561790466309,0.7529304027557373,0.42344930768013,0.7487496733665466,0.43302783370018,0.4286556243896484,-0.0137377483770251,0.4050009846687317,-0.0267377980053424
18,french,0.5696297287940979,0.3665806949138641,0.1558328717947006,-0.2185178399085998,0.5047833919525146,0.3300782144069671,0.2477162927389145,0.309084951877594,0.1937517076730728,-0.0223206616938114,0.4037034213542938,0.1985139995813369,0.3603874146938324,0.2606306374073028,0.3996801376342773,0.3470858633518219,0.6989915370941162,0.5098264217376709,0.548719048500061,0.4910398721694946,0.8351903557777405,0.5424463152885437,0.5042452216148376,0.1688392758369445,0.5872358679771423,0.3760415911674499,0.268405020236969,-0.102222703397274,0.24823859333992,-0.113276258111
19,american,0.7154208421707153,0.4207631349563598,0.0278488751500844,-0.3010143339633941,0.3759349584579468,0.2751273810863495,0.1665437519550323,0.2899152934551239,0.0742010325193405,-0.1027723550796508,0.2991761267185211,0.1393708884716034,0.3318757116794586,0.2492935806512832,0.4905336201190948,0.3692726194858551,0.719054639339447,0.5157768726348877,0.5278068780899048,0.4849507808685303,0.7400537133216858,0.5011202692985535,0.7684551477432251,0.4393439590930938,0.7506812810897827,0.4337093532085418,0.2350530177354812,-0.1206385642290115,0.2089847028255462,-0.134945809841156
20,swedish,0.536675214767456,0.3543333411216736,0.2362152189016342,-0.1667046248912811,0.3942355811595917,0.2829321622848511,0.0460959188640117,0.2614704072475433,0.2190336287021637,-0.005307178478688,0.3198211789131164,0.151052176952362,0.5056468844413757,0.3183898627758026,0.2942337393760681,0.3213354647159576,0.4372583925724029,0.4321997761726379,0.4392104148864746,0.4591536819934845,0.7293245792388916,0.4964596927165985,0.2829602360725403,-0.0577178187668323,0.5548049211502075,0.3645991384983063,0.3491488397121429,-0.0576387234032154,0.3316648602485657,-0.067221961915493
21,dutch,0.6993526220321655,0.414791464805603,0.1988866329193115,-0.1907660514116287,0.6430858373641968,0.3890609741210937,0.2754729390144348,0.3156399428844452,0.2151653468608856,-0.007910338230431,0.2927204966545105,0.1357182115316391,0.447770357131958,0.2953765392303467,0.499552309513092,0.3714750111103058,0.6105690002441406,0.483601450920105,0.4423339962959289,0.4600631892681122,0.799502432346344,0.5269439816474915,0.2512592375278473,-0.0901740789413452,0.7330756187438965,0.4274976253509521,0.4024148285388946,-0.0282270275056362,0.3826908767223358,-0.0390537641942501
