,ethnicity_word,w2v_sim,w2v_un_normalized_sim,glove_wk_sim,glove_wk_un_normalized_sim,glove_twitter_sim,glove_twitter_un_normalized_sim,ud_sim,ud_sim_un_normalized,chan_sim,chan_sim_un_normalized,glove_cc_sim,glove_cc_un_normalized_sim,glove_cc_large_sim,glove_cc_large_un_normalized_sim,FastText_CC_sim,FastText_CC_un_normalized_sim,FastText_CC_subwords_sim,FastText_CC_subwords_sim_un_normalized,FastText_wiki_sim,FastText_wiki_sim_un_normalized,FastText_wiki_subwords_sim,FastText_wiki_subwords_un_normalized_sim,SSWE_sim,SSWE_un_normalized_sim,Debias_w2v_sim,Debias_w2v_un_normalized_sim,P_DESIP_sim,P_DESIP_sim_un_normalized,U_DESIP_sim,U_DESIP_sim_un_normalized
10,female,0.289401113986969,0.2624353170394897,0.4469207227230072,-0.0308871157467365,0.7576136589050293,0.437904417514801,0.7455689311027527,0.4266575276851654,0.4473105370998382,0.148311898112297,0.5824835896492004,0.2996704876422882,0.201213076710701,0.1973384618759155,0.2316704094409942,0.3060572743415832,0.5858643651008606,0.4762743711471557,0.5026639699935913,0.4776297807693481,0.7480627298355103,0.5045992732048035,0.7916569113731384,0.4630985260009765,0.2688492834568023,0.263706624507904,0.33861044049263,-0.0634576603770256,0.3387373089790344,-0.0633177086710929
11,girl,0.4262119233608246,0.3132802844047546,0.6865895986557007,0.1235997080802917,1.0,0.5412765145301819,0.559836745262146,0.382795125246048,0.9166532754898072,0.4641563892364502,0.9020594358444214,0.4804913103580475,0.6525535583496094,0.3768040835857391,0.8518098592758179,0.4574975967407226,1.0,0.5991016030311584,0.9366560578346252,0.603997528553009,0.9122536182403564,0.5759215354919434,0.6416748762130737,0.3095432221889496,0.3341392278671264,0.2867425978183746,0.4603261947631836,0.0037496821023523,0.4605536162853241,0.0039292476139962
12,wife,0.0945424288511276,0.1900171786546707,0.2761588096618652,-0.1409576088190078,0.867366373538971,0.4847113788127899,0.3952836096286773,0.3439343571662903,0.8565561771392822,0.4237139821052551,0.7425277829170227,0.3902259171009063,0.3074575960636139,0.2395842522382736,0.4533517062664032,0.3601926565170288,0.5985976457595825,0.4800508916378021,0.5070244669914246,0.4788994491100311,0.5868409872055054,0.4345667958259582,0.5692961812019348,0.2354401051998138,0.040019117295742,0.1829694509506225,0.030441764742136,-0.2336179763078689,0.0305242594331502,-0.2334623783826828
13,sister,0.0154921496286988,0.1606385856866836,0.2649027407169342,-0.1482130885124206,0.800110399723053,0.4560282826423645,0.4768565595149994,0.3631985783576965,0.941124439239502,0.480624258518219,0.5879574418067932,0.3027676939964294,0.2162563800811767,0.203320100903511,0.0473029725253582,0.2610340714454651,0.4835721850395202,0.445935845375061,0.2888417243957519,0.4153700470924377,0.5519648790359497,0.4194171130657196,0.5816417336463928,0.2480797916650772,0.0042273048311471,0.1703411787748336,0.0437847338616848,-0.2262504398822784,0.0438237637281417,-0.226120576262474
14,daughter,0.1098103299736976,0.1956914067268371,0.3133050501346588,-0.1170137152075767,0.7899932861328125,0.4517135620117187,0.1856139600276947,0.2944189012050628,0.8574703931808472,0.4243291914463043,0.5250464081764221,0.2671716809272766,0.0803893133997917,0.1492955535650253,0.0944244712591171,0.2725413143634796,0.4416583776473999,0.4335047602653503,0.321231484413147,0.4248011410236358,0.4919374287128448,0.3933420181274414,0.5451759099960327,0.2107451260089874,0.0114497020840644,0.1728894263505935,0.0902164354920387,-0.2006124258041381,0.0903094485402107,-0.2004588097333908
15,mother,0.2023569345474243,0.2300858348608017,0.3893644213676452,-0.0679870173335075,0.9060436487197876,0.5012063384056091,0.7802159786224365,0.4348397552967071,0.8120360970497131,0.3937541544437408,0.5741214156150818,0.2949390411376953,0.2122106403112411,0.2017114013433456,0.3244174718856811,0.3287064433097839,0.6381348371505737,0.4917771220207214,0.6074222922325134,0.508132815361023,0.6821931600570679,0.4759864509105682,0.5357348918914795,0.2010791897773742,0.0537623651325702,0.1878184229135513,0.1453275233507156,-0.1701819449663162,0.1454065293073654,-0.1700432449579239
16,non-binary,0.0,0.0,0.0,0.0,0.0,0.0,0.481089174747467,0.3641981482505798,0.473368763923645,0.1658477932214737,0.0,-0.0299074295908212,0.1811979860067367,0.1893799006938934,0.0,0.24948251247406,0.035795509815216,0.3131311237812042,0.0,0.3312664926052093,0.4990608692169189,0.396436333656311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,african,0.5971453785896301,0.3768067359924316,0.1288938075304031,-0.2358823418617248,0.533458411693573,0.342307448387146,0.1295041441917419,0.2811680436134338,0.1665354073047638,-0.0406358838081359,0.3030230700969696,0.1415475606918335,0.4663025438785553,0.3027454614639282,0.5873870253562927,0.3929245769977569,0.5692370533943176,0.471342921257019,0.4516442120075226,0.4627740979194641,0.5880416035652161,0.4350883364677429,0.9256463050842284,0.600280225276947,0.6036896705627441,0.381846934556961,0.3224928677082062,-0.0723572373390197,0.3052270114421844,-0.0818166136741638
19,asian,0.7060942053794861,0.4172969460487366,0.155838280916214,-0.2185143530368805,0.7328886389732361,0.4273597598075866,0.355413556098938,0.3345186710357666,0.5277302265167236,0.2024303525686264,0.7768987417221069,0.4096735119819641,1.0,0.5149585008621216,0.8095753788948059,0.4471837878227234,0.8232499957084656,0.5466798543930054,0.5898174047470093,0.5030066967010498,0.5760030746459961,0.4298589527606964,0.8249444365501404,0.4971790909767151,0.7163838148117065,0.4216083288192749,0.3619274795055389,-0.0505827777087688,0.3445678055286407,-0.0600990764796733
20,black,0.3096706867218017,0.2699683904647827,0.3992843627929687,-0.0615927875041961,0.6094878315925598,0.3747322261333465,0.4856772720813751,0.3652816712856293,0.3899316191673279,0.1096987202763557,0.6372355222702026,0.3306499719619751,0.3105906546115875,0.240830048918724,0.3866135776042938,0.3438949584960937,0.793515682220459,0.5378610491752625,0.5290955305099487,0.4853259921073913,0.8307458162307739,0.540515661239624,0.6440490484237671,0.3119739294052124,0.279175192117691,0.2673498690128326,0.5467584133148193,0.0514745973050594,0.5292696952819824,0.0418629869818687
